id,title,overview,genres,top_actors,director,popularity,poster_url
3291,"Good Night, and Good Luck.","The story of journalist, Edward R Murrow's stand against Senator McCarthy's anti-communist witch-hunts in the early 1950s.","['Drama', 'History']","['David Strathairn', 'Jeff Daniels', 'Alex Borstein']",George Clooney,17.717681,https://image.tmdb.org/t/p/w500/w4QSEno2xxHqMtSr3mPUhJpO3F2.jpg
398,Capote,"A biopic of the writer, Truman Capote and his assignment for The New Yorker to write the non-fiction book, 'In Cold Blood'.","['Crime', 'Drama']","['Philip Seymour Hoffman', 'Allie Mickelson', 'Craig Archibald']",Bennett Miller,17.434862,https://image.tmdb.org/t/p/w500/tzsxkZMnJvozpHQEl1KzO8KwWu.jpg
8068,Desperado,A gunslinger is embroiled in a war with a local drug runner.,"['Thriller', 'Action', 'Crime']","['Antonio Banderas', 'Salma Hayek', 'Joaquim de Almeida']",Robert Rodriguez,25.511217,https://image.tmdb.org/t/p/w500/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg
10803,Logan's Run,"An idyllic sci-fi future has one major drawback: All citizens get a chance of being 'renewed' in a Civic Ceremony at their 30th birthday, unless they run and escape before their time comes.","['Adventure', 'Action', 'Romance', 'Science Fiction']","['Michael York', 'Richard Jordan', 'Jenny Agutter']",Michael Anderson,12.268143,https://image.tmdb.org/t/p/w500/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg
682,The Man with the Golden Gun,A golden bullet has 007 engraved on it as it smashes into the secret service headquarters. The bullet came from the professional killer Scaramanga who has yet to miss a target and James Bond begins a mission to try and stop him.,"['Adventure', 'Action', 'Thriller']","['Roger Moore', 'Christopher Lee', 'Britt Ekland']",Guy Hamilton,30.214716,https://image.tmdb.org/t/p/w500/xVkbKwGnBVNQ122GN5bCTMyPbWz.jpg
10117,Action Jackson,Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama']","['Carl Weathers', 'Craig T. Nelson', 'Vanity']",Craig R. Baxley,6.872784,https://image.tmdb.org/t/p/w500/vWBGkHT91My4T2iV3xgynpBTKtQ.jpg
9392,The Descent,"After a tragic accident, six friends reunite for a caving expedition. Their adventure soon goes horribly wrong when a collapse traps them deep underground and they find themselves pursued by bloodthirsty creatures. As their friendships deteriorate, they find themselves in a desperate struggle to survive the creatures and each other.","['Adventure', 'Horror']","['Shauna Macdonald', 'Natalie Mendoza', 'Alex Reid']",Neil Marshall,23.413188,https://image.tmdb.org/t/p/w500/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg
24977,Michael Jordan to the Max,"This documentary showcases basketball player Michael Jordan's awe-inspiring moves, providing behind-the-scenes and on-the-court action, including footage of Jordan and the Chicago Bulls going head-to-head against the Utah Jazz in the 1997 NBA Finals. Phil Jackson and Bob Costas are interviewed (among others), and the awesome soundtrack includes songs by Earth, Wind and Fire, Fatboy Slim and Freddie King.",['Documentary'],"['Michael Jordan', 'Phil Jackson', 'Bob Costas']",James D. Stern,1.830306,https://image.tmdb.org/t/p/w500/z20ChkIl7zq7yOAIIJkDuUBV3x0.jpg
79316,Devil's Due,An unexpected pregnancy takes a terrifying turn for newlyweds Zach and Samantha McCall.,['Horror'],"['Allison Miller', 'Zach Gilford', 'Sam Anderson']",Matt Bettinelli-Olpin,14.741589,https://image.tmdb.org/t/p/w500/56zW5kl6b10UNIXpQZTUXV2iygC.jpg
2074,Flirting with Disaster,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).","['Comedy', 'Romance']","['Ben Stiller', 'Patricia Arquette', 'Téa Leoni']",David O. Russell,5.500324,https://image.tmdb.org/t/p/w500/yfuYLKrOcSlzydbtwdHeAWddKO7.jpg
1696,The Devil's Rejects,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.","['Drama', 'Horror', 'Crime']","['Sid Haig', 'Bill Moseley', 'Sheri Moon Zombie']",Rob Zombie,16.754452,https://image.tmdb.org/t/p/w500/drZz4AuI7trq6BxlH9Xa4v4O0Pb.jpg
308639,Dope,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.","['Crime', 'Drama', 'Comedy']","['Shameik Moore', 'Kiersey Clemons', 'Tony Revolori']",Rick Famuyiwa,29.761163,https://image.tmdb.org/t/p/w500/n6u00imN7AX2NiyWUc5kTgHXmEf.jpg
22314,In Too Deep,A fearless cop is taking on a ruthless crimelord. He knew the risks. He just didn't know how far he would have to go.,"['Drama', 'Action', 'Thriller', 'Crime']","['Omar Epps', 'LL Cool J', 'Nia Long']",Michael Rymer,2.772178,https://image.tmdb.org/t/p/w500/mYteXffai9mmShyGCa4nPhfGCLQ.jpg
2662,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,['Horror'],"['Sid Haig', 'Bill Moseley', 'Sheri Moon Zombie']",Rob Zombie,19.301432,https://image.tmdb.org/t/p/w500/29c2qgXmSREosLBevOILEuMWzQC.jpg
77156,Alien Zone,"A man who is having an affair with a married woman is dropped off on the wrong street when going back to his hotel. He takes refuge out of the rain when an old man invites him in. He turns out to be a mortician, who tells him the stories of the people who have wound up in his establishment over the course of four stories.","['Horror', 'Action', 'Thriller', 'Science Fiction']","['John Ericson', 'Ivor Francis', 'Judith Novgrod']",Sharron Miller,0.000372,https://image.tmdb.org/t/p/w500/77aIcIiYidhg4YFlNEXChaBk9R6.jpg
12573,A Serious Man,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.","['Comedy', 'Drama']","['Michael Stuhlbarg', 'Richard Kind', 'Fred Melamed']",Joel Coen,23.612409,https://image.tmdb.org/t/p/w500/5gGxDS8WmrebPlMHexVS8EVehiP.jpg
44718,Get Low,"A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.","['Comedy', 'Drama', 'Mystery']","['Bill Murray', 'Sissy Spacek', 'Robert Duvall']",Aaron Schneider,6.557643,https://image.tmdb.org/t/p/w500/6uUaQ5zn9neK1VLqO2sGClbJrb9.jpg
11342,Warlock,"A warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit. A Warlock (Julian Sands) is taken captive in Boston, Massachusetts in 1691 by a witch-hunter Giles Redferne (Richard Grant).  He is sentenced to death for his activities, including the bewitching of Redferne's bride-to-be, but before the execution a demon appears and propels the Warlock forward in time to 20th century Los Angeles, California. Redferne follows through the portal. The Warlock attempts to assemble The Grand Grimoire, a Satanic book that will reveal the ""true"" name of God.  Redferne and the Warlock then embark on a cat-and-mouse chase with the Grand Grimoire, and Kassandra (Lori Singer), a waitress who encounters Giles while he's attempting to find Warlock.","['Adventure', 'Comedy', 'Fantasy', 'Horror']","['Julian Sands', 'Lori Singer', 'Richard E. Grant']",Steve Miner,9.887662,https://image.tmdb.org/t/p/w500/1QHjr4lBd3vBN4kEqdDFlnJbsa7.jpg
241771,Beyond the Lights,"Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni the courage to find her own voice and break free to become the artist she was meant to be?","['Romance', 'Drama']","['Gugu Mbatha-Raw', 'Nate Parker', 'Minnie Driver']",Gina Prince-Bythewood,8.079046,https://image.tmdb.org/t/p/w500/5Di9UXTa2bDec68WOFcZzgB1ot3.jpg
34653,A Single Man,"Adapted from a 1964 novel of the same name, the film follows a day in the life of George Falconer, a British college professor reeling with the recent and sudden loss of his longtime partner. This traumatic event makes George challenge his own will to live as he seeks the console of close friend Charley who is struggling with her own questions about life.","['Drama', 'Romance']","['Colin Firth', 'Julianne Moore', 'Nicholas Hoult']",Tom Ford,21.626288,https://image.tmdb.org/t/p/w500/AvqTb66bS1i1NjlPC76zvxo0taT.jpg
11051,The Last Temptation of Christ,"Jesus, a humble Judean carpenter beginning to see that he is the son of God, is drawn into revolutionary action against the Roman occupiers by Judas -- despite his protestations that love, not violence, is the path to salvation. The burden of being the savior of mankind torments Jesus throughout his life, leading him to doubt. As he is put to death on the cross, Jesus is tempted by visions of an ordinary life married to Mary Magdalene.",['Drama'],"['Willem Dafoe', 'Harvey Keitel', 'Barbara Hershey']",Martin Scorsese,14.672151,https://image.tmdb.org/t/p/w500/7L4qwrC1mipZXJfU5oRgQWChLv1.jpg
14578,Outside Providence,"In this coming-of-age comedy, Tim Dunphy is leading a go-nowhere existence, spending his days smoking pot and hanging out with his best friend, Drugs Delaney. But Tim's lazy days of getting high are jettisoned after a brush with the law convinces his blue-collar dad to send him to a Connecticut prep school. The one saving grace of the new school is Jane, a fellow student Tim falls for immediately.","['Romance', 'Comedy', 'Drama']","['Shawn Hatosy', 'Amy Smart', 'Alec Baldwin']",Michael Corrente,2.627232,https://image.tmdb.org/t/p/w500/o3e67GugVHkEOhl5TwjWAVVxtFf.jpg
57825,Bride & Prejudice,"A Bollywood update of Jane Austen's classic tale, in which Mrs. Bakshi is eager to find suitable husbands for her four unmarried daughters. When the rich single gentlemen Balraj and Darcy come to visit, the Bakshis have high hopes, though circumstance and boorish opinions threaten to get in the way of romance.","['Drama', 'Comedy', 'Music', 'Romance']","['Aishwarya Rai Bachchan', 'Martin Henderson', 'Naveen Andrews']",Gurinder Chadha,12.150871,https://image.tmdb.org/t/p/w500/yqqo00GZqyG0dijKCqBbdQLUvht.jpg
9555,Rabbit-Proof Fence,"In 1931, three aboriginal girls escape after being plucked from their homes to be trained as domestic staff and set off on a trek across the Outback.","['Adventure', 'Drama', 'Action', 'History']","['Everlyn Sampi', 'Tianna Sansbury', 'Laura Monaghan']",Phillip Noyce,2.128211,https://image.tmdb.org/t/p/w500/vs8ATIRGEEYpcByrNtJ1WyI3LeD.jpg
15581,Who's Your Caddy?,"When ""street smart"" rapper Christopher ""C-Note"" Hawkins (Big Boi) applies for a membership to all-white Carolina Pines Country Club, the establishment's proprietors are hardly ready to oblige him.",['Comedy'],"['Mick Partridge', 'Big Boi', 'Sherri Shepherd']",Don Michael Paul,2.881239,https://image.tmdb.org/t/p/w500/5wBBy7y5woqSICjbQekzZjwJBe7.jpg
13006,Split Second,"In a futuristic London, the rising sea levels mean that large areas are under feet of water. Hauer plays a cop who previously lost his partner to some strange creature. Now the creature is back and its after him.","['Thriller', 'Action', 'Horror', 'Science Fiction', 'Crime']","['Rutger Hauer', 'Kim Cattrall', 'Michael J. Pollard']",Tony Maylam,4.857028,https://image.tmdb.org/t/p/w500/c111nTTNsArsUqJx662hPrFymyz.jpg
16651,The Other Side of Heaven,"John H. Groberg, a middle class kid from Idaho Falls, crosses the Pacific to become a Mormon missionary in the remote and exotic Tongan island kingdom during the 1950's. He leaves behind a loving family and the true love of his life, Jean. Through letters and musings across the miles, John shares his humbling and sometimes hilarious adventures with ""the girl back home"", and her letters buoy up his spirits in difficult times. John must struggle to overcome language barriers, physical hardship and deep-rooted suspicion to earn the trust and love of the Tongan people he has come to serve. Throughout his adventure-filled three years on the islands, he discovers friends and wisdom in the most unlikely places. John H. Groberg's Tongan odyssey will change his life forever.","['Action', 'Adventure', 'Drama', 'Family']","['Christopher Gorham', 'Anne Hathaway', 'Joe Folau']",Mitch Davis,2.206097,https://image.tmdb.org/t/p/w500/1jHSJULA0nEDfVeewlLvppsjve8.jpg
4251,Veer-Zaara,"The story of the love between Veer Pratap Singh, an Indian, and Zaara Hayaat Khan, a Pakistani...a love so great it knows no boundaries...","['Drama', 'Romance']","['Shah Rukh Khan', 'Preity Zinta', 'Rani Mukerji']",Yash Chopra,3.721858,https://image.tmdb.org/t/p/w500/j267YqLvKAHeyykTflxzpgVgviQ.jpg
12400,Redbelt,"Is there room for principle in Los Angeles? Mike Terry teaches jujitsu and barely makes ends meet. His Brazilian wife, whose family promotes fights, wants to see Mike in the ring making money, but to him competition is degrading. A woman sideswipes Mike's car and then, after an odd sequence of events, shoots out the studio's window. Later that evening, Mike rescues an action movie star in a fistfight at a bar. In return, the actor befriends Mike, gives him a gift, offers him work on his newest film, and introduces Mike's wife to his own - the women initiate business dealings. Then, things go sour all at once, Mike's debts mount, and going into the ring may be his only option.",['Drama'],"['Chiwetel Ejiofor', 'Tim Allen', 'Alice Braga']",David Mamet,5.091253,https://image.tmdb.org/t/p/w500/tjLKe0QCGgSrvEd41Z4q2QpSoJF.jpg
